Kingdom;Phylum;Class;Subclass;Order;Family;Genus;Species;Common name; Gestation_days ;Lactation_days;Litter/Clutch size;Weaning_mass_g;Adult_mass_g;OrderC;FamilyC;Name;Female_adult_mass_g;Male_adult_mass_g;Maximum_longevity_y
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;floweri;Horn-skinned serotine; ; ; ; ;7.2;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_floweri_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;furinalis;Argentinian brown bat;92.54; ;1.86; ;7.7;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_furinalis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;fuscus;Big brown bat;43.57;34.18;1.925;15.2;17.195;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_fuscus_VESPERTILIONIDAE_CHIROPTERA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;gobiensis;Gobi big brown bat; ; ;1.25; ;13;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_gobiensis_VESPERTILIONIDAE_CHIROPTERA; ; ;15.5
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;guadeloupensis;Guadeloupean big brown bat; ; ; ; ;18.99;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_guadeloupensis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;hottentotus;Long-tailed serotine; ; ; ; ;30.33;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_hottentotus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;innoxius;Harmless serotine; ; ; ; ;7.49;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_innoxius_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;japonensis;Japanese short-tailed bat; ; ;1.5; ;13;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_japonensis_VESPERTILIONIDAE_CHIROPTERA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;kobayashii;Kobayashi's serotine; ; ; ; ;14.53;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_kobayashii_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;matroka;Malagasy serotine; ; ;1.22; ;6.57;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_matroka_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;nasutus;Sind bat; ; ; ; ;7.91;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_nasutus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;nilssonii;Northern bat; ;26;1.5; ;13;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_nilssonii_VESPERTILIONIDAE_CHIROPTERA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;pachyotis;Thick-eared bat; ; ; ; ;8.1;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_pachyotis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;platyops;Lagos serotine;66.72;30.8;1.5;14.74;18.2;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_platyops_VESPERTILIONIDAE_CHIROPTERA; ; ;21
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;serotinus;Common serotine;66.72;30.8;1.5;14.74;18.2;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_serotinus_VESPERTILIONIDAE_CHIROPTERA; ; ;21
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eptesicus;tatei;Sombre bat; ; ; ; ;13.65;CHIROPTERA;VESPERTILIONIDAE;Eptesicus_tatei_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Euderma;maculatum;Spotted bat; ; ;1; ;16.17;CHIROPTERA;VESPERTILIONIDAE;Euderma_maculatum_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Eudiscopus;denticulus;Disk-footed bat; ; ; ; ;7.2;CHIROPTERA;VESPERTILIONIDAE;Eudiscopus_denticulus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Falsistrellus;mackenziei;Mackenzie's false pipistrelle; ; ; ; ;23;CHIROPTERA;VESPERTILIONIDAE;Falsistrellus_mackenziei_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Falsistrellus;mordax;Pungent pipistrelle; ; ; ; ;10.46;CHIROPTERA;VESPERTILIONIDAE;Falsistrellus_mordax_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Falsistrellus;petersi;Peters's pipistrelle; ; ; ; ;9.05;CHIROPTERA;VESPERTILIONIDAE;Falsistrellus_petersi_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Falsistrellus;tasmaniensis;Eastern false pipistrelle; ; ; ; ;22.54;CHIROPTERA;VESPERTILIONIDAE;Falsistrellus_tasmaniensis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;alboguttata;Striped butterfly bat; ; ; ; ;9.05;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_alboguttata_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;argentata;Common butterfly bat; ; ; ; ;9.3;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_argentata_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;beatrix;Beatrix butterfly bat; ; ; ; ;7.5;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_beatrix_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;egeria;Bibundi butterfly bat; ; ; ; ;8.41;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_egeria_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;gleni;Glen's butterfly bat; ; ; ; ;10.81;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_gleni_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;humeralis;Spotted butterfly bat; ; ; ; ;5.49;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_humeralis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;kenyacola;Kenyacola butterfly bat; ; ; ; ;7.17;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_kenyacola_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;poensis;Abo butterfly bat; ; ; ; ;6.91;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_poensis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;superba;Pied butterfly bat; ; ; ; ;15;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_superba_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glauconycteris;variegata;Variegated butterfly bat;91.32;45.66;1.06; ;11.25;CHIROPTERA;VESPERTILIONIDAE;Glauconycteris_variegata_VESPERTILIONIDAE_CHIROPTERA;10.3;11.5;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glischropus;javanus;Javan thick-thumbed bat; ; ; ; ;5.37;CHIROPTERA;VESPERTILIONIDAE;Glischropus_javanus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Glischropus;tylopus;Common thick-thumbed bat; ; ;1; ;4.445;CHIROPTERA;VESPERTILIONIDAE;Glischropus_tylopus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Harpiocephalus;harpia;Lesser hairy-winged bat; ; ; ; ;13.65;CHIROPTERA;VESPERTILIONIDAE;Harpiocephalus_harpia_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Harpiocephalus;mordax;Greater hairy-winged bat; ; ; ; ;16.87;CHIROPTERA;VESPERTILIONIDAE;Harpiocephalus_mordax_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hesperoptenus;blanfordi;Blanford's bat; ; ; ; ;6.91;CHIROPTERA;VESPERTILIONIDAE;Hesperoptenus_blanfordi_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hesperoptenus;doriae;False serotine bat; ; ; ; ;9.74;CHIROPTERA;VESPERTILIONIDAE;Hesperoptenus_doriae_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hesperoptenus;gaskelli;Gaskell's false serotine; ; ; ; ;9.4;CHIROPTERA;VESPERTILIONIDAE;Hesperoptenus_gaskelli_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hesperoptenus;tickelli;Tickell's bat; ; ;1; ;16.3;CHIROPTERA;VESPERTILIONIDAE;Hesperoptenus_tickelli_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hesperoptenus;tomesi;Large false serotine; ; ; ; ;20.66;CHIROPTERA;VESPERTILIONIDAE;Hesperoptenus_tomesi_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Histiotus;laephotis;Thomas's big-eared brown bat; ; ;0.98; ;9.95;CHIROPTERA;VESPERTILIONIDAE;Histiotus_laephotis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Histiotus;macrotus;Big-eared brown bat; ; ;0.98; ;9.95;CHIROPTERA;VESPERTILIONIDAE;Histiotus_macrotus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Histiotus;magellanicus;Southern big-eared brown bat; ; ; ; ;14.02;CHIROPTERA;VESPERTILIONIDAE;Histiotus_magellanicus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Histiotus;montanus;Small big-eared brown bat; ; ; ; ;15.94;CHIROPTERA;VESPERTILIONIDAE;Histiotus_montanus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Histiotus;velatus;Tropical big-eared brown bat; ; ; ; ;11.26;CHIROPTERA;VESPERTILIONIDAE;Histiotus_velatus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;alaschanicus;Alashanian pipistrelle; ; ; ; ; ;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_alaschanicus_VESPERTILIONIDAE_CHIROPTERA; ; ;1.25
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;anthonyi;Anthony's pipistrelle; ; ; ; ;8.41;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_anthonyi_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;arabicus;Arabian pipistrelle; ; ; ; ;3.17;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_arabicus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;ariel;Fairy pipistrelle; ; ; ; ;4.07;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_ariel_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;bodenheimeri;Bodenheimer's pipistrelle; ; ;2; ;2.73;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_bodenheimeri_VESPERTILIONIDAE_CHIROPTERA;2.9;2.5;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;cadornae;Cadorna's pipistrelle; ; ; ; ;6.69;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_cadornae_VESPERTILIONIDAE_CHIROPTERA; ; ;1.25
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;crassulus;Broad-headed pipistrelle; ; ; ; ;6.09;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_crassulus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;eisentrauti;Eisentraut's pipistrelle; ; ; ; ;6.11;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_eisentrauti_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;imbricatus;Brown pipistrelle; ; ; ; ;6.29;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_imbricatus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;joffrei;Joffre's pipistrelle; ; ; ; ;9.05;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_joffrei_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;kitcheneri;Red-brown pipistrelle; ; ; ; ;7.2;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_kitcheneri_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;lophurus;Burmese pipistrelle; ; ; ; ;6.64;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_lophurus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;macrotis;Big-eared pipistrelle; ; ; ; ;5.14;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_macrotis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;musciculus;Mouse-like pipistrelle; ; ; ; ;1.99;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_musciculus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;pulveratus;Chinese pipistrelle; ; ; ; ;5.53;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_pulveratus_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Hypsugo;savii;Savi's pipistrelle; ;52.1;2;4.34;6.3;CHIROPTERA;VESPERTILIONIDAE;Hypsugo_savii_VESPERTILIONIDAE_CHIROPTERA; ; ;1.25
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Ia;io;Great evening bat; ; ; ; ;49.3;CHIROPTERA;VESPERTILIONIDAE;Ia_io_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Idionycteris;phyllotis;Allen's big-eared bat; ; ;1; ;12.565;CHIROPTERA;VESPERTILIONIDAE;Idionycteris_phyllotis_VESPERTILIONIDAE_CHIROPTERA; ; ;3.166666667
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;africana;Tanzanian woolly bat; ; ; ; ;3.5;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_africana_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;agnella;St. aignan's woolly bat; ; ; ; ;7.2;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_agnella_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;argentata;Damara woolly bat; ; ; ; ;10.11;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_argentata_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;cuprosa;Copper woolly bat; ; ;0.98; ;5.61;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_cuprosa_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;eriophora;Ethiopian woolly bat; ; ; ; ;3.5;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_eriophora_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;flora;Flores woolly bat; ; ;1; ;5.28;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_flora_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;hardwickii;Hardwicke's woolly bat; ; ;1; ;4.55;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_hardwickii_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;intermedia;Small woolly bat; ; ; ; ;3.68;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_intermedia_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;lanosa;Lesser woolly bat;70; ;1; ;6.66;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_lanosa_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;lenis;Lenis woolly bat; ; ;0.98; ;10.21;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_lenis_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;minuta;Least woolly bat; ; ; ; ;2.03;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_minuta_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;muscina;Fly river woolly bat; ; ; ; ;5.29;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_muscina_VESPERTILIONIDAE_CHIROPTERA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Chiroptera;Vespertilionidae;Kerivoula;myrella;Bismarck's woolly bat; ; ; ; ;7.2;CHIROPTERA;VESPERTILIONIDAE;Kerivoula_myrella_VESPERTILIONIDAE_CHIROPTERA; ; ;
